EcoTypeID,VegID,treeSpecfrac,EcoTypeDescription,Domain,,,,
3981,Quercus virginiana,7.15E-05,,US_LANDFIRE,,,,
3981,Quercus wislizeni,0.02157572,,US_LANDFIRE,,,,
3981,Rhamnus purshiana,1.74E-06,,US_LANDFIRE,,,,
3981,Rhus,0.01492249,,US_LANDFIRE,,,,
3981,Rhus choriophylla,6.35E-06,,US_LANDFIRE,,,,
3981,Rhus microphylla,7.73E-07,,US_LANDFIRE,,,,
3981,Rhus ovata,0.001258023,,US_LANDFIRE,,,,
3981,Robinia neomexicana,3.12E-10,,US_LANDFIRE,,,,
3981,Salix,0.4746014,,US_LANDFIRE,,,,
3981,Salix scouleriana,2.28E-07,,US_LANDFIRE,,,,
3981,Sequoia sempervirens,0.01698096,,US_LANDFIRE,,,,
3981,Sequoiadendron giganteum,3.29E-07,,US_LANDFIRE,,,,
3981,Simmondsia chinensis,0.000369568,,US_LANDFIRE,,,,
3981,Smilax,7.08E-08,,US_LANDFIRE,,,,
3981,Sorbus sitchensis,4.35E-08,,US_LANDFIRE,,,,
3981,Taxus brevifolia,1.36E-07,,US_LANDFIRE,,,,
3981,Thuja plicata,7.05E-07,,US_LANDFIRE,,,,
3981,Torreya californica,4.19E-05,,US_LANDFIRE,,,,
3981,Tsuga heterophylla,7.52E-07,,US_LANDFIRE,,,,
3981,Tsuga mertensiana,9.48E-09,,US_LANDFIRE,,,,
3981,Ulmus,1.98E-11,,US_LANDFIRE,,,,
3981,Ulmus alata,1.10E-07,,US_LANDFIRE,,,,
3981,Ulmus americana,9.86E-10,,US_LANDFIRE,,,,
3981,Ulmus crassifolia,9.59E-09,,US_LANDFIRE,,,,
3981,Umbellularia californica,0.000149459,,US_LANDFIRE,,,,
3981,Yucca brevifolia,2.95E-08,,US_LANDFIRE,,,,
3982,Abies amabilis,5.86E-06,,US_LANDFIRE,,,,
3982,Abies concolor,0.000229137,,US_LANDFIRE,,,,
3982,Abies grandis,0.000539666,,US_LANDFIRE,,,,
3982,Abies lasiocarpa,1.04E-06,,US_LANDFIRE,,,,
3982,Abies procera,2.69E-05,,US_LANDFIRE,,,,
3982,Acer circinatum,0.01915862,,US_LANDFIRE,,,,
3982,Acer glabrum,5.01E-05,,US_LANDFIRE,,,,
3982,Acer macrophyllum,0.002313334,,US_LANDFIRE,,,,
3982,Aesculus californica,0.000562233,,US_LANDFIRE,,,,
3982,Alnus,3.50E-05,,US_LANDFIRE,,,,
3982,Alnus rhombifolia,0.000415693,,US_LANDFIRE,,,,
3982,Alnus rubra,0.008301395,,US_LANDFIRE,,,,
3982,Alnus sinuata,2.29E-05,,US_LANDFIRE,,,,
3982,Arbutus,6.19E-07,,US_LANDFIRE,,,,
3982,Arbutus menziesii,0.006118449,,US_LANDFIRE,,,,
3982,Castanopsis chrysophylla,0.001857217,,US_LANDFIRE,,,,
3982,Castanopsis sempervirens,4.35E-07,,US_LANDFIRE,,,,
3982,Cercis,0.00012812,,US_LANDFIRE,,,,
3982,Chamaecyparis lawsoniana,0.000987341,,US_LANDFIRE,,,,
3982,Cornus,1.54E-05,,US_LANDFIRE,,,,
3982,Cornus canadensis,3.55E-05,,US_LANDFIRE,,,,
3982,Cornus nuttallii,0.003512113,,US_LANDFIRE,,,,
3982,Cornus stolonifera,9.72E-09,,US_LANDFIRE,,,,
3982,Corylus,0.001120795,,US_LANDFIRE,,,,
3982,Corylus cornuta,0.01069152,,US_LANDFIRE,,,,
3982,Corylus cornuta var. californica,0.001284148,,US_LANDFIRE,,,,
3982,Crataegus,1.67E-05,,US_LANDFIRE,,,,
3982,Crataegus douglasii,1.54E-07,,US_LANDFIRE,,,,
3982,Cupressus macnabiana,1.38E-09,,US_LANDFIRE,,,,
3982,Eucalyptus,1.42E-05,,US_LANDFIRE,,,,
3982,Fraxinus latifolia,0.000441978,,US_LANDFIRE,,,,
3982,Juniperus,0.01352735,,US_LANDFIRE,,,,
3982,Juniperus californica,0.006848695,,US_LANDFIRE,,,,
3982,Juniperus osteosperma,0.000452564,,US_LANDFIRE,,,,
3982,Libocedrus decurrens,5.63E-05,,US_LANDFIRE,,,,
3982,Lippia,0.1961283,,US_LANDFIRE,,,,
3982,Lithocarpus densiflorus,0.01215489,,US_LANDFIRE,,,,
3982,Morella californica,3.57E-06,,US_LANDFIRE,,,,
3982,Myrica cerifera,0.000490762,,US_LANDFIRE,,,,
3982,Oemleria cerasiformis,0.001964937,,US_LANDFIRE,,,,
3982,Picea sitchensis,0.003149482,,US_LANDFIRE,,,,
3982,Pinus attenuata,7.62E-08,,US_LANDFIRE,,,,
3982,Pinus contorta,1.39E-07,,US_LANDFIRE,,,,
3982,Pinus contorta var. contorta,0.001758685,,US_LANDFIRE,,,,
3982,Pinus jeffreyi,0.000147571,,US_LANDFIRE,,,,
3982,Pinus lambertiana,0.00094068,,US_LANDFIRE,,,,
3982,Pinus monophylla,0.000452564,,US_LANDFIRE,,,,
3982,Pinus monticola,1.27E-06,,US_LANDFIRE,,,,
3982,Pinus ponderosa,0.002908224,,US_LANDFIRE,,,,
3982,Pinus radiata,6.60E-05,,US_LANDFIRE,,,,
3982,Pinus sabiniana,0.000879467,,US_LANDFIRE,,,,
3982,Populus balsamifera ssp. trichocarpa,0.000559072,,US_LANDFIRE,,,,
3982,Prunus emarginata,1.63E-05,,US_LANDFIRE,,,,
3982,Prunus subcordata,0.000415693,,US_LANDFIRE,,,,
3982,Pseudotsuga menziesii,0.008697133,,US_LANDFIRE,,,,
3982,Pseudotsuga menziesii var. glauca,0.000204291,,US_LANDFIRE,,,,
3982,Quercus,0.3695645,,US_LANDFIRE,,,,
3982,Quercus agrifolia,0.001616683,,US_LANDFIRE,,,,
3982,Quercus alba,0.03033434,,US_LANDFIRE,,,,
3982,Quercus chrysolepis,0.002341906,,US_LANDFIRE,,,,
3982,Quercus douglasii,0.1566146,,US_LANDFIRE,,,,
3982,Quercus garryana,0.006838522,,US_LANDFIRE,,,,
3982,Quercus kelloggii,0.008341028,,US_LANDFIRE,,,,
3982,Quercus wislizeni,0.01696565,,US_LANDFIRE,,,,
3982,Rhamnus purshiana,0.004801361,,US_LANDFIRE,,,,
3982,Rhus,0.003634154,,US_LANDFIRE,,,,
3982,Salix,0.07232833,,US_LANDFIRE,,,,
3982,Salix scouleriana,2.97E-05,,US_LANDFIRE,,,,
3982,Sequoia sempervirens,0.01215289,,US_LANDFIRE,,,,
3982,Sorbus sitchensis,5.35E-06,,US_LANDFIRE,,,,
3982,Taxus brevifolia,0.000346603,,US_LANDFIRE,,,,
3982,Thuja plicata,0.001429889,,US_LANDFIRE,,,,
3982,Torreya californica,1.98E-06,,US_LANDFIRE,,,,
3982,Tsuga heterophylla,0.002887705,,US_LANDFIRE,,,,
3982,Tsuga mertensiana,1.19E-06,,US_LANDFIRE,,,,
3982,Umbellularia californica,5.31E-05,,US_LANDFIRE,,,,
3983,Abies amabilis,5.92E-10,,US_LANDFIRE,,,,
3983,Abies concolor,1.01E-06,,US_LANDFIRE,,,,
3983,Abies grandis,5.82E-08,,US_LANDFIRE,,,,
3983,Abies procera,7.73E-09,,US_LANDFIRE,,,,
3983,Acacia berlandieri,0.000391929,,US_LANDFIRE,,,,
3983,Acacia constricta,0.002331898,,US_LANDFIRE,,,,
3983,Acacia greggii,0.004501034,,US_LANDFIRE,,,,
3983,Acacia rigidula,0.000287142,,US_LANDFIRE,,,,
3983,Acer circinatum,7.54E-06,,US_LANDFIRE,,,,
3983,Acer macrophyllum,5.70E-06,,US_LANDFIRE,,,,
3983,Acer rubrum,4.93E-10,,US_LANDFIRE,,,,
3983,Aesculus californica,0.000158297,,US_LANDFIRE,,,,
3983,Alnus rhombifolia,1.39E-06,,US_LANDFIRE,,,,
3983,Alnus rubra,1.53E-06,,US_LANDFIRE,,,,
3983,Arbutus,6.84E-07,,US_LANDFIRE,,,,
3983,Arbutus menziesii,2.45E-05,,US_LANDFIRE,,,,
3983,Berchemia scandens,1.18E-08,,US_LANDFIRE,,,,
3983,Betula nigra,1.24E-10,,US_LANDFIRE,,,,
3983,Bumelia lanuginosa,1.41E-05,,US_LANDFIRE,,,,
3983,Carya illinoinensis,4.12E-05,,US_LANDFIRE,,,,
3983,Castanopsis chrysophylla,8.14E-06,,US_LANDFIRE,,,,
3983,Castanopsis sempervirens,2.41E-08,,US_LANDFIRE,,,,
3983,Celtis,6.09E-05,,US_LANDFIRE,,,,
3983,Celtis laevigata,1.29E-05,,US_LANDFIRE,,,,
3983,Celtis lindheimeri,0.000268559,,US_LANDFIRE,,,,
3983,Celtis occidentalis,2.35E-06,,US_LANDFIRE,,,,
3983,Celtis pallida,1.73E-08,,US_LANDFIRE,,,,
3983,Cercis,7.08E-06,,US_LANDFIRE,,,,
3983,Cercis canadensis,5.53E-14,,US_LANDFIRE,,,,
3983,Chamaecyparis lawsoniana,2.25E-09,,US_LANDFIRE,,,,
3983,Cornus,5.33E-07,,US_LANDFIRE,,,,
3983,Cornus canadensis,8.30E-10,,US_LANDFIRE,,,,
3983,Cornus florida,6.95E-10,,US_LANDFIRE,,,,
3983,Cornus nuttallii,7.43E-06,,US_LANDFIRE,,,,
3983,Corylus,4.88E-06,,US_LANDFIRE,,,,
3983,Corylus cornuta,2.42E-05,,US_LANDFIRE,,,,
3983,Crataegus,5.66E-05,,US_LANDFIRE,,,,
3983,Cupressus,4.83E-08,,US_LANDFIRE,,,,
3983,Cupressus macnabiana,1.98E-07,,US_LANDFIRE,,,,
3983,Desmanthus,0.002878114,,US_LANDFIRE,,,,
3983,Desmanthus illinoensis,0.00484611,,US_LANDFIRE,,,,
3983,Diospyros,1.15E-06,,US_LANDFIRE,,,,
3983,Diospyros virginiana,1.24E-10,,US_LANDFIRE,,,,
3983,Eucalyptus,1.69E-08,,US_LANDFIRE,,,,
3983,Fraxinus anomala,4.87E-08,,US_LANDFIRE,,,,
3983,Fraxinus latifolia,1.45E-06,,US_LANDFIRE,,,,
3983,Fraxinus pennsylvanica,2.31E-07,,US_LANDFIRE,,,,
3983,Heteropogon contortus,0.02897902,,US_LANDFIRE,,,,
3983,Ilex coriacea,3.90E-07,,US_LANDFIRE,,,,
3983,Ilex opaca,1.84E-06,,US_LANDFIRE,,,,
3983,Ilex vomitoria,7.78E-05,,US_LANDFIRE,,,,
3983,Juniperus,0.004138889,,US_LANDFIRE,,,,
3983,Juniperus,2.30E-05,,US_LANDFIRE,,,,
3983,Juniperus californica,5.88E-05,,US_LANDFIRE,,,,
3983,Juniperus deppeana,7.49E-05,,US_LANDFIRE,,,,
3983,Juniperus monosperma,0.002569793,,US_LANDFIRE,,,,
3983,Juniperus occidentalis,2.57E-06,,US_LANDFIRE,,,,
3983,Juniperus osteosperma,0.01194241,,US_LANDFIRE,,,,
3983,Juniperus scopulorum,3.14E-07,,US_LANDFIRE,,,,
3983,Juniperus virginiana,2.48E-11,,US_LANDFIRE,,,,
3983,Libocedrus decurrens,6.45E-06,,US_LANDFIRE,,,,
3983,Lippia,0.02249273,,US_LANDFIRE,,,,
3983,Lithocarpus densiflorus,0.005285993,,US_LANDFIRE,,,,
3983,Lycium,0.003054234,,US_LANDFIRE,,,,
3983,Lycium andersonii,0.000231725,,US_LANDFIRE,,,,
3983,Lycium cooperi,1.37E-08,,US_LANDFIRE,,,,
3983,Lycium fremontii,5.37E-05,,US_LANDFIRE,,,,
3983,Lycium pallidum,5.96E-09,,US_LANDFIRE,,,,
3983,Lycium torreyi,0.000358705,,US_LANDFIRE,,,,
3983,Maclura pomifera,7.93E-07,,US_LANDFIRE,,,,
3983,Mimosa biuncifera,0.007116508,,US_LANDFIRE,,,,
3983,Mimosa borealis,0.003021537,,US_LANDFIRE,,,,
3983,Mimosa microphylla,2.42E-06,,US_LANDFIRE,,,,
3983,Myrica cerifera,1.88E-06,,US_LANDFIRE,,,,
3983,Nyssa sylvatica,4.93E-10,,US_LANDFIRE,,,,
3983,Nyssa sylvatica var. biflora,3.71E-10,,US_LANDFIRE,,,,
3983,Oemleria cerasiformis,6.02E-08,,US_LANDFIRE,,,,
3983,Ostrya virginiana,1.17E-09,,US_LANDFIRE,,,,
3983,Picea sitchensis,2.09E-08,,US_LANDFIRE,,,,
3983,Pinus,2.65E-08,,US_LANDFIRE,,,,
3983,Pinus attenuata,5.34E-09,,US_LANDFIRE,,,,
3983,Pinus cembroides,0.000286475,,US_LANDFIRE,,,,
3983,Pinus contorta var. contorta,3.55E-09,,US_LANDFIRE,,,,
3983,Pinus edulis,0.000834341,,US_LANDFIRE,,,,
3983,Pinus jeffreyi,1.45E-06,,US_LANDFIRE,,,,
3983,Pinus lambertiana,1.54E-05,,US_LANDFIRE,,,,
3983,Pinus monophylla,0.01194237,,US_LANDFIRE,,,,
3983,Pinus monticola,7.73E-09,,US_LANDFIRE,,,,
3983,Pinus ponderosa,3.08E-05,,US_LANDFIRE,,,,
3983,Pinus radiata,7.09E-08,,US_LANDFIRE,,,,
3983,Pinus sabiniana,0.000458339,,US_LANDFIRE,,,,
3983,Pithecellobium flexicaule,1.28E-05,,US_LANDFIRE,,,,
3983,Platanus racemosa,4.94E-06,,US_LANDFIRE,,,,
3983,Populus,1.08E-07,,US_LANDFIRE,,,,
3983,Populus angustifolia,2.13E-06,,US_LANDFIRE,,,,
3983,Populus balsamifera ssp. trichocarpa,1.39E-06,,US_LANDFIRE,,,,
3983,Populus deltoides,0.002251754,,US_LANDFIRE,,,,
3983,Populus fremontii,5.49E-09,,US_LANDFIRE,,,,
3983,Prosopis,1.28E-05,,US_LANDFIRE,,,,
3983,Prosopis juliflora,0.04570792,,US_LANDFIRE,,,,
3983,Prosopis pubescens,2.61E-05,,US_LANDFIRE,,,,
3983,Prunus americana,0.02267348,,US_LANDFIRE,,,,
3983,Prunus andersonii,0.2345517,,US_LANDFIRE,,,,
3983,Prunus angustifolia,0.001009466,,US_LANDFIRE,,,,
3983,Prunus emarginata,2.40E-09,,US_LANDFIRE,,,,
3983,Prunus fasciculata,5.08E-11,,US_LANDFIRE,,,,
3983,Prunus subcordata,1.40E-06,,US_LANDFIRE,,,,
3983,Prunus virginiana,0.01171301,,US_LANDFIRE,,,,
3983,Pseudotsuga menziesii,2.60E-05,,US_LANDFIRE,,,,
3983,Quercus,0.07394103,,US_LANDFIRE,,,,
3983,Quercus,1.20E-05,,US_LANDFIRE,,,,
3983,Quercus agrifolia,0.001240627,,US_LANDFIRE,,,,
3983,Quercus alba,0.001321175,,US_LANDFIRE,,,,
3983,Quercus chrysolepis,2.44E-05,,US_LANDFIRE,,,,
3983,Quercus douglasii,0.04669161,,US_LANDFIRE,,,,
3983,Quercus durandii var. breviloba,0.001119691,,US_LANDFIRE,,,,
3983,Quercus emoryi,0.000358471,,US_LANDFIRE,,,,
3983,Quercus garryana,8.95E-06,,US_LANDFIRE,,,,
3983,Quercus grisea,0.005201227,,US_LANDFIRE,,,,
3983,Quercus havardii,0.1457489,,US_LANDFIRE,,,,
3983,Quercus hypoleucoides,2.96E-07,,US_LANDFIRE,,,,
3983,Quercus incana,9.79E-06,,US_LANDFIRE,,,,
3983,Quercus kelloggii,5.79E-05,,US_LANDFIRE,,,,
3983,Quercus lyrata,1.24E-10,,US_LANDFIRE,,,,
3983,Quercus marilandica,0.03164,,US_LANDFIRE,,,,
3983,Quercus nigra,2.61E-07,,US_LANDFIRE,,,,
3983,Quercus oblongifolia,3.53E-05,,US_LANDFIRE,,,,
3983,Quercus rugosa,0.00025814,,US_LANDFIRE,,,,
3983,Quercus stellata,0.0690087,,US_LANDFIRE,,,,
3983,Quercus velutina,5.99E-13,,US_LANDFIRE,,,,
3983,Quercus virginiana,0.08276746,,US_LANDFIRE,,,,
3983,Quercus wislizeni,0.002261673,,US_LANDFIRE,,,,
3983,Rhamnus purshiana,1.65E-07,,US_LANDFIRE,,,,
3983,Rhus,0.005571684,,US_LANDFIRE,,,,
3983,Rhus aromatica,4.98E-13,,US_LANDFIRE,,,,
3983,Rhus choriophylla,2.12E-05,,US_LANDFIRE,,,,
3983,Rhus choriophylla,6.08E-06,,US_LANDFIRE,,,,
3983,Rhus copallinum,6.95E-10,,US_LANDFIRE,,,,
3983,Rhus glabra,6.95E-10,,US_LANDFIRE,,,,
3983,Rhus microphylla,0.000599908,,US_LANDFIRE,,,,
3983,Rhus ovata,0.004276183,,US_LANDFIRE,,,,
3983,Robinia neomexicana,1.60E-06,,US_LANDFIRE,,,,
3983,Salix,0.06635706,,US_LANDFIRE,,,,
3983,Salix exigua,1.26E-08,,US_LANDFIRE,,,,
3983,Salix nigra,8.17E-07,,US_LANDFIRE,,,,
3983,Sapium sebiferum,2.51E-06,,US_LANDFIRE,,,,
3983,Sassafras albidum,1.60E-09,,US_LANDFIRE,,,,
3983,Sequoia sempervirens,8.01E-05,,US_LANDFIRE,,,,
3983,Sequoiadendron giganteum,1.09E-06,,US_LANDFIRE,,,,
3983,Simmondsia chinensis,0.001232062,,US_LANDFIRE,,,,
3983,Smilax,2.88E-05,,US_LANDFIRE,,,,
3983,Smilax rotundifolia,1.06E-07,,US_LANDFIRE,,,,
3983,Sorbus sitchensis,3.29E-09,,US_LANDFIRE,,,,
3983,Tamarix,0.02176599,,US_LANDFIRE,,,,
3983,Tamarix ramosissima,4.30E-10,,US_LANDFIRE,,,,
3983,Taxus brevifolia,5.61E-08,,US_LANDFIRE,,,,
3983,Thuja plicata,3.42E-07,,US_LANDFIRE,,,,
3983,Torreya californica,3.30E-10,,US_LANDFIRE,,,,
3983,Tsuga heterophylla,9.00E-07,,US_LANDFIRE,,,,
3983,Ulmus,1.50E-05,,US_LANDFIRE,,,,
3983,Ulmus alata,0.001186957,,US_LANDFIRE,,,,
3983,Ulmus americana,6.33E-05,,US_LANDFIRE,,,,
3983,Ulmus crassifolia,7.06E-05,,US_LANDFIRE,,,,
3983,Umbellularia californica,1.86E-08,,US_LANDFIRE,,,,
3983,Yucca brevifolia,1.62E-07,,US_LANDFIRE,,,,
3984,Populus,1,,US_LANDFIRE,,,,
3985,Abies amabilis,1.04E-07,,US_LANDFIRE,,,,
3985,Abies concolor,1.52E-05,,US_LANDFIRE,,,,
3985,Abies grandis,2.25E-05,,US_LANDFIRE,,,,
3985,Abies lasiocarpa,2.30E-07,,US_LANDFIRE,,,,
3985,Abies magnifica,1.68E-07,,US_LANDFIRE,,,,
3985,Abies procera,2.31E-05,,US_LANDFIRE,,,,
3985,Acacia berlandieri,0.000634459,,US_LANDFIRE,,,,
3985,Acacia constricta,0.004543868,,US_LANDFIRE,,,,
3985,Acacia greggii,0.005998759,,US_LANDFIRE,,,,
3985,Acacia rigidula,0.00071952,,US_LANDFIRE,,,,
3985,Acer circinatum,0.000159836,,US_LANDFIRE,,,,
3985,Acer glabrum,2.16E-06,,US_LANDFIRE,,,,
3985,Acer grandidentatum var. grandidentatum,6.83E-10,,US_LANDFIRE,,,,
3985,Acer macrophyllum,3.26E-05,,US_LANDFIRE,,,,
3985,Acer rubrum,1.41E-08,,US_LANDFIRE,,,,
3985,Aesculus californica,0.000443011,,US_LANDFIRE,,,,
3985,Alnus,1.51E-06,,US_LANDFIRE,,,,
3985,Alnus rhombifolia,6.21E-06,,US_LANDFIRE,,,,
3985,Alnus rubra,2.37E-05,,US_LANDFIRE,,,,
3985,Alnus sinuata,5.65E-07,,US_LANDFIRE,,,,
3985,Arbutus,1.45E-05,,US_LANDFIRE,,,,
3985,Arbutus menziesii,0.000233735,,US_LANDFIRE,,,,
3985,Asimina triloba,8.19E-11,,US_LANDFIRE,,,,
3985,Berchemia scandens,6.02E-08,,US_LANDFIRE,,,,
3985,Betula nigra,1.25E-09,,US_LANDFIRE,,,,
3985,Betula occidentalis,6.65E-07,,US_LANDFIRE,,,,
3985,Bumelia lanuginosa,0.000198514,,US_LANDFIRE,,,,
3985,Carpinus caroliniana,3.25E-12,,US_LANDFIRE,,,,
3985,Carya illinoinensis,0.000500214,,US_LANDFIRE,,,,
3985,Castanopsis,2.02E-06,,US_LANDFIRE,,,,
3985,Castanopsis chrysophylla,2.00E-05,,US_LANDFIRE,,,,
3985,Castanopsis sempervirens,0.000255126,,US_LANDFIRE,,,,
3985,Celtis,0.000499537,,US_LANDFIRE,,,,
3985,Celtis laevigata,0.000155498,,US_LANDFIRE,,,,
3985,Celtis lindheimeri,0.000291832,,US_LANDFIRE,,,,
3985,Celtis occidentalis,1.55E-05,,US_LANDFIRE,,,,
3985,Celtis pallida,2.23E-07,,US_LANDFIRE,,,,
3985,Cercis,0.000124519,,US_LANDFIRE,,,,
3985,Cercis canadensis,3.28E-11,,US_LANDFIRE,,,,
3985,Chamaecyparis lawsoniana,4.11E-08,,US_LANDFIRE,,,,
3985,Cornus,1.83E-05,,US_LANDFIRE,,,,
3985,Cornus canadensis,9.05E-07,,US_LANDFIRE,,,,
3985,Cornus drummondii,7.68E-10,,US_LANDFIRE,,,,
3985,Cornus florida,3.45E-09,,US_LANDFIRE,,,,
3985,Cornus foemina ssp. racemosa,3.25E-12,,US_LANDFIRE,,,,
3985,Cornus nuttallii,9.38E-05,,US_LANDFIRE,,,,
3985,Cornus stolonifera,6.11E-09,,US_LANDFIRE,,,,
3985,Corylus,4.48E-06,,US_LANDFIRE,,,,
3985,Corylus cornuta,0.000178883,,US_LANDFIRE,,,,
3985,Corylus cornuta var. californica,5.55E-05,,US_LANDFIRE,,,,
3985,Crataegus,0.000817526,,US_LANDFIRE,,,,
3985,Crataegus douglasii,8.25E-09,,US_LANDFIRE,,,,
3985,Cupressus,1.79E-06,,US_LANDFIRE,,,,
3985,Cupressus macnabiana,4.07E-06,,US_LANDFIRE,,,,
3985,Desmanthus,0.001597693,,US_LANDFIRE,,,,
3985,Desmanthus illinoensis,0.001466384,,US_LANDFIRE,,,,
3985,Diospyros,3.76E-05,,US_LANDFIRE,,,,
3985,Diospyros virginiana,1.25E-09,,US_LANDFIRE,,,,
3985,Eucalyptus,5.35E-07,,US_LANDFIRE,,,,
3985,Eysenhardtia polystachya,1.19E-08,,US_LANDFIRE,,,,
3985,Fraxinus anomala,4.03E-06,,US_LANDFIRE,,,,
3985,Fraxinus latifolia,6.24E-06,,US_LANDFIRE,,,,
3985,Fraxinus pennsylvanica,1.13E-07,,US_LANDFIRE,,,,
3985,Heteropogon contortus,0.03928083,,US_LANDFIRE,,,,
3985,Ilex coriacea,1.07E-05,,US_LANDFIRE,,,,
3985,Ilex glabra,5.38E-10,,US_LANDFIRE,,,,
3985,Ilex opaca,3.28E-06,,US_LANDFIRE,,,,
3985,Ilex verticillata,8.19E-11,,US_LANDFIRE,,,,
3985,Ilex vomitoria,0.001012731,,US_LANDFIRE,,,,
3985,Juniperus,0.006779814,,US_LANDFIRE,,,,
3985,Juniperus,0.001534302,,US_LANDFIRE,,,,
3985,Juniperus californica,0.004226073,,US_LANDFIRE,,,,
3985,Juniperus deppeana,0.000217919,,US_LANDFIRE,,,,
3985,Juniperus horizontalis,2.43E-07,,US_LANDFIRE,,,,
3985,Juniperus monosperma,0.004607465,,US_LANDFIRE,,,,
3985,Juniperus occidentalis,0.008787918,,US_LANDFIRE,,,,
3985,Juniperus osteosperma,0.01415267,,US_LANDFIRE,,,,
3985,Juniperus scopulorum,8.23E-05,,US_LANDFIRE,,,,
3985,Juniperus virginiana,1.48E-09,,US_LANDFIRE,,,,
3985,Libocedrus decurrens,3.15E-05,,US_LANDFIRE,,,,
3985,Lippia,0.04912032,,US_LANDFIRE,,,,
3985,Lithocarpus densiflorus,0.01689043,,US_LANDFIRE,,,,
3985,Lycium,0.01604056,,US_LANDFIRE,,,,
3985,Lycium andersonii,0.00149768,,US_LANDFIRE,,,,
3985,Lycium cooperi,0.000334835,,US_LANDFIRE,,,,
3985,Lycium fremontii,5.59E-05,,US_LANDFIRE,,,,
3985,Lycium pallidum,0.000258795,,US_LANDFIRE,,,,
3985,Lycium torreyi,0.000373536,,US_LANDFIRE,,,,
3985,Maclura pomifera,1.07E-05,,US_LANDFIRE,,,,
3985,Mimosa biuncifera,0.008169568,,US_LANDFIRE,,,,
3985,Mimosa borealis,0.001219308,,US_LANDFIRE,,,,
3985,Mimosa microphylla,8.95E-05,,US_LANDFIRE,,,,
3985,Morella californica,1.71E-07,,US_LANDFIRE,,,,
3985,Myrica cerifera,3.38E-05,,US_LANDFIRE,,,,
3985,Nyssa sylvatica,1.58E-08,,US_LANDFIRE,,,,
3985,Nyssa sylvatica var. biflora,3.93E-09,,US_LANDFIRE,,,,
3985,Oemleria cerasiformis,5.60E-06,,US_LANDFIRE,,,,
3985,Ostrya virginiana,1.18E-08,,US_LANDFIRE,,,,
3985,Picea sitchensis,3.13E-08,,US_LANDFIRE,,,,
3985,Pinus,1.09E-06,,US_LANDFIRE,,,,
3985,Pinus albicaulis,2.43E-09,,US_LANDFIRE,,,,
3985,Pinus attenuata,8.89E-09,,US_LANDFIRE,,,,
3985,Pinus cembroides,0.00026595,,US_LANDFIRE,,,,
3985,Pinus contorta,9.75E-07,,US_LANDFIRE,,,,
3985,Pinus contorta var. contorta,3.83E-09,,US_LANDFIRE,,,,
3985,Pinus edulis,0.001980648,,US_LANDFIRE,,,,
3985,Pinus flexilis,3.24E-08,,US_LANDFIRE,,,,
3985,Pinus jeffreyi,1.05E-05,,US_LANDFIRE,,,,
3985,Pinus lambertiana,4.63E-05,,US_LANDFIRE,,,,
3985,Pinus monophylla,0.01409178,,US_LANDFIRE,,,,
3985,Pinus monticola,2.34E-07,,US_LANDFIRE,,,,
3985,Pinus muricata,1.69E-08,,US_LANDFIRE,,,,
3985,Pinus ponderosa,0.000743176,,US_LANDFIRE,,,,
3985,Pinus radiata,2.21E-06,,US_LANDFIRE,,,,
3985,Pinus sabiniana,0.002045067,,US_LANDFIRE,,,,
3985,Pithecellobium flexicaule,4.41E-05,,US_LANDFIRE,,,,
3985,Platanus racemosa,2.55E-06,,US_LANDFIRE,,,,
3985,Populus,1.68E-07,,US_LANDFIRE,,,,
3985,Populus angustifolia,5.36E-07,,US_LANDFIRE,,,,
3985,Populus balsamifera ssp. trichocarpa,1.08E-05,,US_LANDFIRE,,,,
3985,Populus deltoides,0.000477607,,US_LANDFIRE,,,,
3985,Populus deltoides ssp. wislizeni,1.21E-08,,US_LANDFIRE,,,,
3985,Populus fremontii,2.10E-05,,US_LANDFIRE,,,,
3985,Populus tremuloides,5.71E-06,,US_LANDFIRE,,,,
3985,Populus tremuloides,3.43E-07,,US_LANDFIRE,,,,
3985,Prosopis,1.34E-05,,US_LANDFIRE,,,,
3985,Prosopis juliflora,0.02113438,,US_LANDFIRE,,,,
3985,Prosopis pubescens,3.73E-05,,US_LANDFIRE,,,,
3985,Prunus americana,0.000628745,,US_LANDFIRE,,,,
3985,Prunus andersonii,0.1614162,,US_LANDFIRE,,,,
3985,Prunus angustifolia,1.50E-05,,US_LANDFIRE,,,,
3985,Prunus emarginata,0.000185389,,US_LANDFIRE,,,,
3985,Prunus fasciculata,6.77E-06,,US_LANDFIRE,,,,
3985,Prunus subcordata,3.93E-05,,US_LANDFIRE,,,,
3985,Prunus virginiana,0.0082539,,US_LANDFIRE,,,,
3985,Pseudotsuga,2.76E-06,,US_LANDFIRE,,,,
3985,Pseudotsuga menziesii,0.000251285,,US_LANDFIRE,,,,
3985,Pseudotsuga menziesii var. glauca,8.20E-06,,US_LANDFIRE,,,,
3985,Quercus,0.1507791,,US_LANDFIRE,,,,
3985,Quercus,0.000799938,,US_LANDFIRE,,,,
3985,Quercus agrifolia,0.003233502,,US_LANDFIRE,,,,
3985,Quercus alba,0.05293093,,US_LANDFIRE,,,,
3985,Quercus alvordiana,1.54E-06,,US_LANDFIRE,,,,
3985,Quercus chrysolepis,0.000248668,,US_LANDFIRE,,,,
3985,Quercus douglasii,0.1197578,,US_LANDFIRE,,,,
